time,CO2,controller,scenario,run
23400.0,1073771.4,actuated,medium_extended,05
24300.0,1039563.4,actuated,medium_extended,05
25200.0,959638.75,actuated,medium_extended,05
26100.0,951423.44,actuated,medium_extended,05
27000.0,896391.8,actuated,medium_extended,05
27900.0,1019843.5,actuated,medium_extended,05
28800.0,1082987.8,actuated,medium_extended,05
29700.0,1190869.1,actuated,medium_extended,05
30600.0,1049131.6,actuated,medium_extended,05
31500.0,1097963.8,actuated,medium_extended,05
32400.0,1012888.9,actuated,medium_extended,05
33300.0,1267628.5,actuated,medium_extended,05
34200.0,1009526.1,actuated,medium_extended,05
35100.0,1098208.1,actuated,medium_extended,05
36000.0,1022148.6,actuated,medium_extended,05
36900.0,1141519.9,actuated,medium_extended,05
37800.0,1053505.0,actuated,medium_extended,05
38700.0,1107564.4,actuated,medium_extended,05
39600.0,1010592.56,actuated,medium_extended,05
40500.0,955996.75,actuated,medium_extended,05
41400.0,1060513.2,actuated,medium_extended,05
42300.0,1042377.56,actuated,medium_extended,05
0.0,2088.77,actuated,medium_extended,06
900.0,911823.3,actuated,medium_extended,06
1800.0,1122841.5,actuated,medium_extended,06
2700.0,1041657.7,actuated,medium_extended,06
3600.0,1016618.75,actuated,medium_extended,06
4500.0,980366.25,actuated,medium_extended,06
5400.0,1028234.75,actuated,medium_extended,06
6300.0,957766.56,actuated,medium_extended,06
7200.0,909301.4,actuated,medium_extended,06
8100.0,1034232.0,actuated,medium_extended,06
9000.0,1139691.2,actuated,medium_extended,06
9900.0,992308.56,actuated,medium_extended,06
10800.0,1039869.25,actuated,medium_extended,06
11700.0,1076110.8,actuated,medium_extended,06
12600.0,1222615.1,actuated,medium_extended,06
13500.0,1120186.5,actuated,medium_extended,06
14400.0,1129480.4,actuated,medium_extended,06
15300.0,1013352.56,actuated,medium_extended,06
16200.0,916034.2,actuated,medium_extended,06
17100.0,953358.44,actuated,medium_extended,06
18000.0,1109126.9,actuated,medium_extended,06
18900.0,1071821.2,actuated,medium_extended,06
19800.0,1078256.8,actuated,medium_extended,06
20700.0,1260723.8,actuated,medium_extended,06
21600.0,1084858.8,actuated,medium_extended,06
22500.0,1007733.6,actuated,medium_extended,06
23400.0,971666.75,actuated,medium_extended,06
24300.0,1087186.9,actuated,medium_extended,06
25200.0,979111.75,actuated,medium_extended,06
26100.0,995143.6,actuated,medium_extended,06
27000.0,1025371.06,actuated,medium_extended,06
27900.0,933825.06,actuated,medium_extended,06
28800.0,1047885.9,actuated,medium_extended,06
29700.0,980557.2,actuated,medium_extended,06
30600.0,991477.56,actuated,medium_extended,06
31500.0,918690.75,actuated,medium_extended,06
32400.0,1028633.25,actuated,medium_extended,06
33300.0,1146811.5,actuated,medium_extended,06
34200.0,958984.3,actuated,medium_extended,06
35100.0,1052150.4,actuated,medium_extended,06
36000.0,1086330.6,actuated,medium_extended,06
36900.0,1104493.5,actuated,medium_extended,06
37800.0,1004860.0,actuated,medium_extended,06
38700.0,1025018.4,actuated,medium_extended,06
39600.0,1010899.4,actuated,medium_extended,06
40500.0,1020971.8,actuated,medium_extended,06
41400.0,1087209.9,actuated,medium_extended,06
42300.0,1098283.8,actuated,medium_extended,06
0.0,2158.41,actuated,medium_extended,07
900.0,1012752.1,actuated,medium_extended,07
1800.0,1180881.0,actuated,medium_extended,07
2700.0,1062496.2,actuated,medium_extended,07
3600.0,1089433.4,actuated,medium_extended,07
4500.0,1144716.8,actuated,medium_extended,07
5400.0,986016.7,actuated,medium_extended,07
6300.0,1075268.6,actuated,medium_extended,07
7200.0,954580.44,actuated,medium_extended,07
8100.0,1095939.5,actuated,medium_extended,07
9000.0,1098659.1,actuated,medium_extended,07
9900.0,1073231.4,actuated,medium_extended,07
10800.0,1065258.5,actuated,medium_extended,07
11700.0,1149454.9,actuated,medium_extended,07
12600.0,1248739.9,actuated,medium_extended,07
13500.0,1077528.6,actuated,medium_extended,07
14400.0,1054403.8,actuated,medium_extended,07
15300.0,963730.1,actuated,medium_extended,07
16200.0,914238.94,actuated,medium_extended,07
17100.0,932078.56,actuated,medium_extended,07
18000.0,991097.4,actuated,medium_extended,07
18900.0,1080450.9,actuated,medium_extended,07
19800.0,987690.94,actuated,medium_extended,07
20700.0,1125944.9,actuated,medium_extended,07
21600.0,990597.9,actuated,medium_extended,07
22500.0,1121552.6,actuated,medium_extended,07
23400.0,1151755.2,actuated,medium_extended,07
24300.0,903373.25,actuated,medium_extended,07
25200.0,1043452.8,actuated,medium_extended,07
26100.0,995588.6,actuated,medium_extended,07
27000.0,980592.56,actuated,medium_extended,07
27900.0,1011549.8,actuated,medium_extended,07
28800.0,1083973.2,actuated,medium_extended,07
29700.0,1221078.4,actuated,medium_extended,07
30600.0,981930.4,actuated,medium_extended,07
31500.0,969443.9,actuated,medium_extended,07
32400.0,1090399.1,actuated,medium_extended,07
33300.0,1283199.4,actuated,medium_extended,07
34200.0,1002104.44,actuated,medium_extended,07
35100.0,1082028.5,actuated,medium_extended,07
36000.0,944876.7,actuated,medium_extended,07
36900.0,1218866.6,actuated,medium_extended,07
37800.0,1096186.6,actuated,medium_extended,07
38700.0,1134601.1,actuated,medium_extended,07
39600.0,1086950.0,actuated,medium_extended,07
40500.0,1069002.9,actuated,medium_extended,07
41400.0,1144303.2,actuated,medium_extended,07
42300.0,1152986.0,actuated,medium_extended,07
0.0,2230.19,actuated,medium_extended,08
900.0,961246.44,actuated,medium_extended,08
1800.0,1124778.6,actuated,medium_extended,08
2700.0,1124614.2,actuated,medium_extended,08
3600.0,1182608.8,actuated,medium_extended,08
4500.0,1035663.2,actuated,medium_extended,08
5400.0,1008794.7,actuated,medium_extended,08
6300.0,1043039.3,actuated,medium_extended,08
7200.0,929687.8,actuated,medium_extended,08
8100.0,1131359.4,actuated,medium_extended,08
9000.0,1103743.2,actuated,medium_extended,08
9900.0,1043661.9,actuated,medium_extended,08
10800.0,1066928.9,actuated,medium_extended,08
11700.0,1013570.44,actuated,medium_extended,08
12600.0,1090653.4,actuated,medium_extended,08
13500.0,1152222.0,actuated,medium_extended,08
14400.0,1123873.5,actuated,medium_extended,08
15300.0,929244.0,actuated,medium_extended,08
16200.0,1108457.0,actuated,medium_extended,08
17100.0,944819.5,actuated,medium_extended,08
18000.0,958432.4,actuated,medium_extended,08
18900.0,1148563.5,actuated,medium_extended,08
19800.0,1093355.4,actuated,medium_extended,08
20700.0,1111523.6,actuated,medium_extended,08
21600.0,1013378.9,actuated,medium_extended,08
22500.0,980143.94,actuated,medium_extended,08
23400.0,1151636.0,actuated,medium_extended,08
24300.0,1031032.5,actuated,medium_extended,08
25200.0,997643.06,actuated,medium_extended,08
26100.0,978151.25,actuated,medium_extended,08
27000.0,914607.44,actuated,medium_extended,08
27900.0,1032236.25,actuated,medium_extended,08
28800.0,1087758.6,actuated,medium_extended,08
29700.0,1088423.5,actuated,medium_extended,08
30600.0,956442.8,actuated,medium_extended,08
31500.0,1111439.2,actuated,medium_extended,08
32400.0,1023416.3,actuated,medium_extended,08
33300.0,1143381.4,actuated,medium_extended,08
34200.0,934073.1,actuated,medium_extended,08
35100.0,1072062.2,actuated,medium_extended,08
36000.0,985550.1,actuated,medium_extended,08
36900.0,1086592.1,actuated,medium_extended,08
37800.0,950438.6,actuated,medium_extended,08
38700.0,1034957.8,actuated,medium_extended,08
39600.0,1006293.1,actuated,medium_extended,08
40500.0,1048029.75,actuated,medium_extended,08
41400.0,1049406.2,actuated,medium_extended,08
42300.0,1012374.06,actuated,medium_extended,08
0.0,2353.28,actuated,medium_extended,09
900.0,882115.3,actuated,medium_extended,09
1800.0,1086927.2,actuated,medium_extended,09
2700.0,1095295.0,actuated,medium_extended,09
3600.0,1073297.9,actuated,medium_extended,09
4500.0,988873.4,actuated,medium_extended,09
5400.0,1143413.1,actuated,medium_extended,09
6300.0,1021217.5,actuated,medium_extended,09
7200.0,951760.8,actuated,medium_extended,09
8100.0,1187166.0,actuated,medium_extended,09
9000.0,966540.44,actuated,medium_extended,09
9900.0,1099609.2,actuated,medium_extended,09
10800.0,1013510.8,actuated,medium_extended,09
11700.0,1027979.7,actuated,medium_extended,09
12600.0,1161648.8,actuated,medium_extended,09
13500.0,1190157.4,actuated,medium_extended,09
14400.0,987771.4,actuated,medium_extended,09
15300.0,1004427.56,actuated,medium_extended,09
16200.0,908399.9,actuated,medium_extended,09
17100.0,976629.1,actuated,medium_extended,09
18000.0,1085860.6,actuated,medium_extended,09
18900.0,1093874.1,actuated,medium_extended,09
19800.0,1104196.9,actuated,medium_extended,09
20700.0,1252042.5,actuated,medium_extended,09
21600.0,908876.4,actuated,medium_extended,09
22500.0,994526.7,actuated,medium_extended,09
23400.0,1197823.2,actuated,medium_extended,09
24300.0,1147522.6,actuated,medium_extended,09
25200.0,963099.7,actuated,medium_extended,09
26100.0,950489.3,actuated,medium_extended,09
27000.0,1070814.0,actuated,medium_extended,09
27900.0,1030497.5,actuated,medium_extended,09
28800.0,1093079.8,actuated,medium_extended,09
29700.0,1096080.2,actuated,medium_extended,09
30600.0,988653.5,actuated,medium_extended,09
31500.0,1021386.9,actuated,medium_extended,09
32400.0,1085523.8,actuated,medium_extended,09
33300.0,1097505.2,actuated,medium_extended,09
34200.0,992348.6,actuated,medium_extended,09
35100.0,1038412.2,actuated,medium_extended,09
36000.0,967373.4,actuated,medium_extended,09
36900.0,1113342.4,actuated,medium_extended,09
37800.0,966029.9,actuated,medium_extended,09
38700.0,998479.7,actuated,medium_extended,09
39600.0,1013065.75,actuated,medium_extended,09
40500.0,1084287.9,actuated,medium_extended,09
41400.0,1133725.6,actuated,medium_extended,09
42300.0,975008.25,actuated,medium_extended,09
0.0,2496.94,actuated,medium_extended,10
900.0,970200.25,actuated,medium_extended,10
1800.0,1052542.8,actuated,medium_extended,10
2700.0,1087252.8,actuated,medium_extended,10
3600.0,1125663.2,actuated,medium_extended,10
4500.0,1077803.1,actuated,medium_extended,10
5400.0,985166.6,actuated,medium_extended,10
6300.0,1102653.1,actuated,medium_extended,10
7200.0,879083.06,actuated,medium_extended,10
8100.0,1046866.44,actuated,medium_extended,10
9000.0,986161.7,actuated,medium_extended,10
9900.0,1002165.4,actuated,medium_extended,10
10800.0,942731.8,actuated,medium_extended,10
11700.0,1065776.6,actuated,medium_extended,10
12600.0,1220298.6,actuated,medium_extended,10
13500.0,1097424.2,actuated,medium_extended,10
14400.0,1136355.0,actuated,medium_extended,10
15300.0,1064714.4,actuated,medium_extended,10
16200.0,944318.6,actuated,medium_extended,10
17100.0,1033433.8,actuated,medium_extended,10
18000.0,1022068.4,actuated,medium_extended,10
18900.0,1064121.8,actuated,medium_extended,10
19800.0,1094361.5,actuated,medium_extended,10
20700.0,1112556.5,actuated,medium_extended,10
21600.0,1137391.9,actuated,medium_extended,10
22500.0,957145.44,actuated,medium_extended,10
23400.0,1031277.9,actuated,medium_extended,10
24300.0,1080960.5,actuated,medium_extended,10
25200.0,979919.1,actuated,medium_extended,10
26100.0,1034107.3,actuated,medium_extended,10
27000.0,911240.1,actuated,medium_extended,10
27900.0,1001052.6,actuated,medium_extended,10
28800.0,1078154.5,actuated,medium_extended,10
29700.0,1037802.56,actuated,medium_extended,10
30600.0,991325.94,actuated,medium_extended,10
31500.0,996389.7,actuated,medium_extended,10
32400.0,1037022.5,actuated,medium_extended,10
33300.0,1148637.8,actuated,medium_extended,10
34200.0,1009445.56,actuated,medium_extended,10
35100.0,1067702.0,actuated,medium_extended,10
36000.0,928598.06,actuated,medium_extended,10
36900.0,1097872.0,actuated,medium_extended,10
37800.0,941738.94,actuated,medium_extended,10
38700.0,972329.6,actuated,medium_extended,10
39600.0,1026655.44,actuated,medium_extended,10
40500.0,1084182.4,actuated,medium_extended,10
41400.0,1124392.1,actuated,medium_extended,10
42300.0,1063138.2,actuated,medium_extended,10
0.0,2090.79,actuated,very_high,01
900.0,2563272.8,actuated,very_high,01
1800.0,2453895.0,actuated,very_high,01
2700.0,2357191.5,actuated,very_high,01
3600.0,2616158.8,actuated,very_high,01
4500.0,2636251.0,actuated,very_high,01
5400.0,2386097.0,actuated,very_high,01
6300.0,2661125.5,actuated,very_high,01
7200.0,2702899.8,actuated,very_high,01
8100.0,2642621.8,actuated,very_high,01
9000.0,2624860.5,actuated,very_high,01
9900.0,2673565.0,actuated,very_high,01
10800.0,2611820.8,actuated,very_high,01
11700.0,2445873.8,actuated,very_high,01
12600.0,2559783.0,actuated,very_high,01
13500.0,2752622.5,actuated,very_high,01
0.0,2157.75,actuated,very_high,02
900.0,2595568.2,actuated,very_high,02
1800.0,2646361.0,actuated,very_high,02
2700.0,2627010.2,actuated,very_high,02
3600.0,2624501.8,actuated,very_high,02
4500.0,2409123.5,actuated,very_high,02
5400.0,2382272.2,actuated,very_high,02
6300.0,2621095.5,actuated,very_high,02
7200.0,2693289.8,actuated,very_high,02
8100.0,2586681.2,actuated,very_high,02
9000.0,2479931.2,actuated,very_high,02
9900.0,2667515.5,actuated,very_high,02
10800.0,2618362.2,actuated,very_high,02
11700.0,2656754.8,actuated,very_high,02
12600.0,2491473.5,actuated,very_high,02
13500.0,2537724.5,actuated,very_high,02
0.0,2142.05,actuated,very_high,03
900.0,2554345.0,actuated,very_high,03
1800.0,2649183.2,actuated,very_high,03
2700.0,2487626.2,actuated,very_high,03
3600.0,2499861.5,actuated,very_high,03
4500.0,2498193.5,actuated,very_high,03
5400.0,2662526.2,actuated,very_high,03
6300.0,2912678.5,actuated,very_high,03
7200.0,2629119.2,actuated,very_high,03
8100.0,2831036.0,actuated,very_high,03
9000.0,2573926.8,actuated,very_high,03
9900.0,2633406.2,actuated,very_high,03
10800.0,2547748.0,actuated,very_high,03
11700.0,2711032.8,actuated,very_high,03
12600.0,2565975.0,actuated,very_high,03
13500.0,2848083.8,actuated,very_high,03
0.0,2163.79,actuated,very_high,04
900.0,2474087.0,actuated,very_high,04
1800.0,2742876.2,actuated,very_high,04
2700.0,2627051.2,actuated,very_high,04
3600.0,2600445.5,actuated,very_high,04
4500.0,2605115.0,actuated,very_high,04
5400.0,2658069.5,actuated,very_high,04
6300.0,2722338.2,actuated,very_high,04
7200.0,2679996.8,actuated,very_high,04
8100.0,2886649.8,actuated,very_high,04
9000.0,2437217.0,actuated,very_high,04
9900.0,2656391.5,actuated,very_high,04
10800.0,2549814.8,actuated,very_high,04
11700.0,2791601.8,actuated,very_high,04
12600.0,2611669.8,actuated,very_high,04
13500.0,2722693.5,actuated,very_high,04
0.0,2132.65,actuated,very_high,05
900.0,2515843.0,actuated,very_high,05
1800.0,2565310.0,actuated,very_high,05
2700.0,2636083.5,actuated,very_high,05
3600.0,2702374.2,actuated,very_high,05
4500.0,2639504.2,actuated,very_high,05
5400.0,2533823.0,actuated,very_high,05
6300.0,2670906.8,actuated,very_high,05
7200.0,2727890.0,actuated,very_high,05
8100.0,2546053.0,actuated,very_high,05
9000.0,2712113.5,actuated,very_high,05
9900.0,2652955.5,actuated,very_high,05
10800.0,2746035.2,actuated,very_high,05
11700.0,2724030.0,actuated,very_high,05
12600.0,2611962.8,actuated,very_high,05
13500.0,2675677.0,actuated,very_high,05
0.0,2088.77,actuated,very_high,06
900.0,2462779.8,actuated,very_high,06
1800.0,2649710.0,actuated,very_high,06
2700.0,2457980.8,actuated,very_high,06
3600.0,2572900.2,actuated,very_high,06
4500.0,2534914.8,actuated,very_high,06
5400.0,2513609.8,actuated,very_high,06
6300.0,2766487.0,actuated,very_high,06
7200.0,2614375.5,actuated,very_high,06
8100.0,2717545.8,actuated,very_high,06
9000.0,2405569.0,actuated,very_high,06
9900.0,2657870.8,actuated,very_high,06
10800.0,2735715.5,actuated,very_high,06
11700.0,2642483.2,actuated,very_high,06
12600.0,2707401.2,actuated,very_high,06
13500.0,2652813.5,actuated,very_high,06
0.0,2158.41,actuated,very_high,07
900.0,2527700.0,actuated,very_high,07
1800.0,2740275.8,actuated,very_high,07
2700.0,2628251.8,actuated,very_high,07
3600.0,2602125.2,actuated,very_high,07
4500.0,2664824.5,actuated,very_high,07
5400.0,2368912.5,actuated,very_high,07
6300.0,2681561.5,actuated,very_high,07
7200.0,2769807.0,actuated,very_high,07
8100.0,2532035.5,actuated,very_high,07
9000.0,2459901.5,actuated,very_high,07
9900.0,2583608.2,actuated,very_high,07
10800.0,2727571.5,actuated,very_high,07
11700.0,2779610.8,actuated,very_high,07
12600.0,2641548.0,actuated,very_high,07
13500.0,2669897.5,actuated,very_high,07
0.0,2230.19,actuated,very_high,08
900.0,2639464.0,actuated,very_high,08
1800.0,2725176.2,actuated,very_high,08
2700.0,2622709.2,actuated,very_high,08
3600.0,2775629.8,actuated,very_high,08
4500.0,2617715.8,actuated,very_high,08
5400.0,2467125.5,actuated,very_high,08
6300.0,2890516.0,actuated,very_high,08
7200.0,2643675.2,actuated,very_high,08
8100.0,2479847.2,actuated,very_high,08
9000.0,2456366.5,actuated,very_high,08
9900.0,2671058.0,actuated,very_high,08
10800.0,2612850.8,actuated,very_high,08
11700.0,2638878.5,actuated,very_high,08
12600.0,2649639.8,actuated,very_high,08
13500.0,2741825.0,actuated,very_high,08
0.0,2353.28,actuated,very_high,09
900.0,2445537.0,actuated,very_high,09
1800.0,2610673.2,actuated,very_high,09
2700.0,2469010.0,actuated,very_high,09
3600.0,2522649.8,actuated,very_high,09
4500.0,2488329.8,actuated,very_high,09
5400.0,2551301.5,actuated,very_high,09
6300.0,2696514.5,actuated,very_high,09
7200.0,2668866.2,actuated,very_high,09
8100.0,2411939.8,actuated,very_high,09
9000.0,2670855.2,actuated,very_high,09
9900.0,2781671.8,actuated,very_high,09
10800.0,2533279.5,actuated,very_high,09
11700.0,2574722.8,actuated,very_high,09
12600.0,2583232.0,actuated,very_high,09
13500.0,2556933.2,actuated,very_high,09
0.0,2496.94,actuated,very_high,10
900.0,2397418.8,actuated,very_high,10
1800.0,2714849.0,actuated,very_high,10
2700.0,2540523.5,actuated,very_high,10
3600.0,2627723.5,actuated,very_high,10
4500.0,2566412.2,actuated,very_high,10
5400.0,2472538.5,actuated,very_high,10
6300.0,2806248.0,actuated,very_high,10
7200.0,2729636.2,actuated,very_high,10
8100.0,2620599.5,actuated,very_high,10
9000.0,2424747.8,actuated,very_high,10
9900.0,2721263.5,actuated,very_high,10
10800.0,2560288.2,actuated,very_high,10
11700.0,2572495.5,actuated,very_high,10
12600.0,2618417.5,actuated,very_high,10
13500.0,2661899.0,actuated,very_high,10
0.0,2090.79,gap_fuzzy,high,01
900.0,1820873.2,gap_fuzzy,high,01
1800.0,2027895.2,gap_fuzzy,high,01
2700.0,2142536.8,gap_fuzzy,high,01
3600.0,1955775.6,gap_fuzzy,high,01
4500.0,1991191.1,gap_fuzzy,high,01
5400.0,1792102.4,gap_fuzzy,high,01
6300.0,1900623.0,gap_fuzzy,high,01
7200.0,2032739.2,gap_fuzzy,high,01
8100.0,2099839.2,gap_fuzzy,high,01
9000.0,1897780.5,gap_fuzzy,high,01
9900.0,1968503.0,gap_fuzzy,high,01
10800.0,2228382.2,gap_fuzzy,high,01
11700.0,2271094.8,gap_fuzzy,high,01
12600.0,2147555.2,gap_fuzzy,high,01
13500.0,1970610.6,gap_fuzzy,high,01
0.0,2157.75,gap_fuzzy,high,02
900.0,1831268.1,gap_fuzzy,high,02
1800.0,2063672.9,gap_fuzzy,high,02
2700.0,2072833.9,gap_fuzzy,high,02
3600.0,2034035.4,gap_fuzzy,high,02
4500.0,2105089.0,gap_fuzzy,high,02
5400.0,1926756.8,gap_fuzzy,high,02
6300.0,1907392.1,gap_fuzzy,high,02
7200.0,2115179.2,gap_fuzzy,high,02
8100.0,2301834.0,gap_fuzzy,high,02
9000.0,2064160.5,gap_fuzzy,high,02
9900.0,2072118.6,gap_fuzzy,high,02
10800.0,2360544.2,gap_fuzzy,high,02
11700.0,2122919.5,gap_fuzzy,high,02
12600.0,2172331.0,gap_fuzzy,high,02
13500.0,2078215.5,gap_fuzzy,high,02
0.0,2142.05,gap_fuzzy,high,03
900.0,1923462.5,gap_fuzzy,high,03
1800.0,1859905.0,gap_fuzzy,high,03
2700.0,1950530.0,gap_fuzzy,high,03
3600.0,1891912.8,gap_fuzzy,high,03
4500.0,1928140.0,gap_fuzzy,high,03
5400.0,1790160.6,gap_fuzzy,high,03
6300.0,1944156.9,gap_fuzzy,high,03
7200.0,1903382.4,gap_fuzzy,high,03
8100.0,2184523.0,gap_fuzzy,high,03
9000.0,2096677.8,gap_fuzzy,high,03
9900.0,1998039.1,gap_fuzzy,high,03
10800.0,2226679.2,gap_fuzzy,high,03
11700.0,2199638.0,gap_fuzzy,high,03
12600.0,2188858.2,gap_fuzzy,high,03
13500.0,2000445.0,gap_fuzzy,high,03
0.0,2163.79,gap_fuzzy,high,04
900.0,1870712.9,gap_fuzzy,high,04
1800.0,1934435.2,gap_fuzzy,high,04
2700.0,2058654.5,gap_fuzzy,high,04
3600.0,1962668.9,gap_fuzzy,high,04
4500.0,2082651.4,gap_fuzzy,high,04
5400.0,1981098.5,gap_fuzzy,high,04
6300.0,1895178.2,gap_fuzzy,high,04
7200.0,2159239.2,gap_fuzzy,high,04
8100.0,2035105.6,gap_fuzzy,high,04
9000.0,2069538.0,gap_fuzzy,high,04
9900.0,2158198.8,gap_fuzzy,high,04
10800.0,2426649.8,gap_fuzzy,high,04
11700.0,2123311.2,gap_fuzzy,high,04
12600.0,2178216.2,gap_fuzzy,high,04
13500.0,2092754.1,gap_fuzzy,high,04
0.0,2132.65,gap_fuzzy,high,05
900.0,1706693.5,gap_fuzzy,high,05
1800.0,1931176.9,gap_fuzzy,high,05
2700.0,1870621.5,gap_fuzzy,high,05
3600.0,2074361.1,gap_fuzzy,high,05
4500.0,1952499.8,gap_fuzzy,high,05
5400.0,1916036.9,gap_fuzzy,high,05
6300.0,1959917.2,gap_fuzzy,high,05
7200.0,2113700.0,gap_fuzzy,high,05
8100.0,2135436.8,gap_fuzzy,high,05
9000.0,1877695.2,gap_fuzzy,high,05
9900.0,2085349.0,gap_fuzzy,high,05
10800.0,1989496.6,gap_fuzzy,high,05
11700.0,2189749.2,gap_fuzzy,high,05
12600.0,2229660.5,gap_fuzzy,high,05
13500.0,2152604.8,gap_fuzzy,high,05
0.0,2088.77,gap_fuzzy,high,06
900.0,1672114.9,gap_fuzzy,high,06
1800.0,1969717.0,gap_fuzzy,high,06
2700.0,1968411.0,gap_fuzzy,high,06
3600.0,2043785.5,gap_fuzzy,high,06
4500.0,1751657.5,gap_fuzzy,high,06
5400.0,1977912.4,gap_fuzzy,high,06
6300.0,1820188.8,gap_fuzzy,high,06
7200.0,2034775.2,gap_fuzzy,high,06
8100.0,2162752.8,gap_fuzzy,high,06
9000.0,1982022.4,gap_fuzzy,high,06
9900.0,2063601.5,gap_fuzzy,high,06
10800.0,2149079.5,gap_fuzzy,high,06
11700.0,2391619.2,gap_fuzzy,high,06
12600.0,2097990.8,gap_fuzzy,high,06
13500.0,2015891.6,gap_fuzzy,high,06
0.0,2158.41,gap_fuzzy,high,07
900.0,1765181.2,gap_fuzzy,high,07
1800.0,1979804.8,gap_fuzzy,high,07
2700.0,1976560.5,gap_fuzzy,high,07
3600.0,1975954.4,gap_fuzzy,high,07
4500.0,2056828.6,gap_fuzzy,high,07
5400.0,1919972.9,gap_fuzzy,high,07
6300.0,1880876.6,gap_fuzzy,high,07
7200.0,1943642.2,gap_fuzzy,high,07
8100.0,1996515.0,gap_fuzzy,high,07
9000.0,1892444.6,gap_fuzzy,high,07
9900.0,2056707.1,gap_fuzzy,high,07
10800.0,2197195.8,gap_fuzzy,high,07
11700.0,2289833.5,gap_fuzzy,high,07
12600.0,2125615.2,gap_fuzzy,high,07
13500.0,2036059.5,gap_fuzzy,high,07
0.0,2230.19,gap_fuzzy,high,08
900.0,1831510.0,gap_fuzzy,high,08
1800.0,1940798.6,gap_fuzzy,high,08
2700.0,1970212.2,gap_fuzzy,high,08
3600.0,2060940.1,gap_fuzzy,high,08
4500.0,2033705.6,gap_fuzzy,high,08
5400.0,1874255.5,gap_fuzzy,high,08
6300.0,1789329.4,gap_fuzzy,high,08
7200.0,1991859.9,gap_fuzzy,high,08
8100.0,2068411.2,gap_fuzzy,high,08
9000.0,1920779.5,gap_fuzzy,high,08
9900.0,2218063.8,gap_fuzzy,high,08
10800.0,2223226.2,gap_fuzzy,high,08
11700.0,2064380.6,gap_fuzzy,high,08
12600.0,2175918.0,gap_fuzzy,high,08
13500.0,1940103.6,gap_fuzzy,high,08
0.0,2353.28,gap_fuzzy,high,09
900.0,1798901.6,gap_fuzzy,high,09
1800.0,2299614.0,gap_fuzzy,high,09
2700.0,2121978.0,gap_fuzzy,high,09
3600.0,2100100.0,gap_fuzzy,high,09
4500.0,1853390.4,gap_fuzzy,high,09
5400.0,2056853.0,gap_fuzzy,high,09
6300.0,1805090.6,gap_fuzzy,high,09
7200.0,2158151.8,gap_fuzzy,high,09
8100.0,2163538.2,gap_fuzzy,high,09
9000.0,2131445.8,gap_fuzzy,high,09
9900.0,2181681.8,gap_fuzzy,high,09
10800.0,2415945.2,gap_fuzzy,high,09
11700.0,2326772.8,gap_fuzzy,high,09
12600.0,2167607.8,gap_fuzzy,high,09
13500.0,1927327.0,gap_fuzzy,high,09
0.0,2496.94,gap_fuzzy,high,10
900.0,1816221.9,gap_fuzzy,high,10
1800.0,1857059.2,gap_fuzzy,high,10
2700.0,2087892.5,gap_fuzzy,high,10
3600.0,2004563.2,gap_fuzzy,high,10
4500.0,2054432.6,gap_fuzzy,high,10
5400.0,1987421.9,gap_fuzzy,high,10
